_Annual_J-D_2000_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 124   2   67.00  -87.00       -0.2719
 125   2   69.00  -87.00       -0.2719
 126   2   71.00  -87.00       -0.2719
 127   2   73.00  -87.00       -0.2719
 128   2   75.00  -87.00       -0.2719
 129   2   77.00  -87.00       -0.2719
 130   2   79.00  -87.00       -0.2719
 131   2   81.00  -87.00       -0.2719
 132   2   83.00  -87.00       -0.2719
 133   2   85.00  -87.00       -0.2719
 134   2   87.00  -87.00       -0.2719
 135   2   89.00  -87.00       -0.2719
 136   2   91.00  -87.00       -0.2719
 137   2   93.00  -87.00       -0.2719
 138   2   95.00  -87.00       -0.2719
 139   2   97.00  -87.00       -0.2719
 140   2   99.00  -87.00       -0.2719
 141   2  101.00  -87.00       -0.2719
 142   2  103.00  -87.00       -0.2719
 143   2  105.00  -87.00       -0.2719
 144   2  107.00  -87.00       -0.2719
 145   2  109.00  -87.00       -0.2719
 146   2  111.00  -87.00       -0.2719
 147   2  113.00  -87.00       -0.2719
 148   2  115.00  -87.00       -0.2719
 149   2  117.00  -87.00       -0.2719
 150   2  119.00  -87.00       -0.2719
 151   2  121.00  -87.00       -0.2719
 152   2  123.00  -87.00       -0.2719
 153   2  125.00  -87.00       -0.2719
 154   2  127.00  -87.00       -0.2719
 155   2  129.00  -87.00       -0.2719
 156   2  131.00  -87.00       -0.2719
 157   2  133.00  -87.00       -0.2719
 158   2  135.00  -87.00       -0.2719
 159   2  137.00  -87.00       -0.2719
 160   2  139.00  -87.00       -0.2719
 161   2  141.00  -87.00       -0.2719
 162   2  143.00  -87.00       -0.2719
 163   2  145.00  -87.00       -0.2719
 164   2  147.00  -87.00       -0.2719
 165   2  149.00  -87.00       -0.2719
 166   2  151.00  -87.00       -0.2719
 167   2  153.00  -87.00       -0.2719
 168   2  155.00  -87.00       -0.2719
 169   2  157.00  -87.00       -0.2719
 170   2  159.00  -87.00       -0.2719
 171   2  161.00  -87.00       -0.2719
 172   2  163.00  -87.00       -0.2719
 173   2  165.00  -87.00       -0.2719
 174   2  167.00  -87.00       -0.2719
 175   2  169.00  -87.00       -0.2719
 176   2  171.00  -87.00       -0.2719
 177   2  173.00  -87.00       -0.2719
 178   2  175.00  -87.00       -0.2719
 179   2  177.00  -87.00       -0.2719
 180   2  179.00  -87.00       -0.2719
   1   3 -179.00  -85.00       -0.2719
   2   3 -177.00  -85.00       -0.2719
   3   3 -175.00  -85.00       -0.2719
   4   3 -173.00  -85.00       -0.2719
   5   3 -171.00  -85.00       -0.2719
   6   3 -169.00  -85.00       -0.2719
   7   3 -167.00  -85.00       -0.2719
   8   3 -165.00  -85.00       -0.2719
   9   3 -163.00  -85.00       -0.2719
  10   3 -161.00  -85.00       -0.2719
  11   3 -159.00  -85.00       -0.2719
  12   3 -157.00  -85.00       -0.2719
  13   3 -155.00  -85.00       -0.2719
  14   3 -153.00  -85.00       -0.2719
  15   3 -151.00  -85.00       -0.2719
  16   3 -149.00  -85.00       -0.2719
  17   3 -147.00  -85.00       -0.2719
  18   3 -145.00  -85.00       -0.2719
  19   3 -143.00  -85.00       -0.2719
  20   3 -141.00  -85.00       -0.2719
  21   3 -139.00  -85.00       -0.2719
  22   3 -137.00  -85.00       -0.2719
  23   3 -135.00  -85.00       -0.2719
  24   3 -133.00  -85.00       -0.2719
  25   3 -131.00  -85.00       -0.2719
  26   3 -129.00  -85.00       -0.2719
  27   3 -127.00  -85.00       -0.2719
  28   3 -125.00  -85.00       -0.2719
  29   3 -123.00  -85.00       -0.2719
  30   3 -121.00  -85.00       -0.2719
  31   3 -119.00  -85.00       -0.2719
  32   3 -117.00  -85.00       -0.2719
  33   3 -115.00  -85.00       -0.2719
  34   3 -113.00  -85.00       -0.2719
  35   3 -111.00  -85.00       -0.2719
  36   3 -109.00  -85.00       -0.2719
  37   3 -107.00  -85.00       -0.2719
  38   3 -105.00  -85.00       -0.2719
  39   3 -103.00  -85.00       -0.2719
  40   3 -101.00  -85.00       -0.2719
  41   3  -99.00  -85.00       -0.2719
  42   3  -97.00  -85.00       -0.2719
  43   3  -95.00  -85.00       -0.2719
  44   3  -93.00  -85.00       -0.2719
  45   3  -91.00  -85.00       -0.2719
  46   3  -89.00  -85.00       -0.2719
  47   3  -87.00  -85.00       -0.2719
  48   3  -85.00  -85.00       -0.2719
  49   3  -83.00  -85.00       -0.2719
  50   3  -81.00  -85.00       -0.2719
  51   3  -79.00  -85.00       -0.2719
  52   3  -77.00  -85.00       -0.2719
  53   3  -75.00  -85.00       -0.2719
  54   3  -73.00  -85.00       -0.2719
  55   3  -71.00  -85.00       -0.2719
  56   3  -69.00  -85.00       -0.2719
  57   3  -67.00  -85.00       -0.2719
  58   3  -65.00  -85.00       -0.2719
  59   3  -63.00  -85.00       -0.2719
  60   3  -61.00  -85.00       -0.2719
  61   3  -59.00  -85.00       -0.2719
  62   3  -57.00  -85.00       -0.2719
  63   3  -55.00  -85.00       -0.2719
  64   3  -53.00  -85.00       -0.2719
  65   3  -51.00  -85.00       -0.2719
  66   3  -49.00  -85.00       -0.2719
  67   3  -47.00  -85.00       -0.2719
  68   3  -45.00  -85.00       -0.2719
  69   3  -43.00  -85.00       -0.2719
  70   3  -41.00  -85.00       -0.2719
  71   3  -39.00  -85.00       -0.2719
  72   3  -37.00  -85.00       -0.2719
  73   3  -35.00  -85.00       -0.2719
  74   3  -33.00  -85.00       -0.2719
  75   3  -31.00  -85.00       -0.2719
  76   3  -29.00  -85.00       -0.2719
  77   3  -27.00  -85.00       -0.2719
  78   3  -25.00  -85.00       -0.2719
  79   3  -23.00  -85.00       -0.2719
  80   3  -21.00  -85.00       -0.2719
  81   3  -19.00  -85.00       -0.2719
  82   3  -17.00  -85.00       -0.2719
  83   3  -15.00  -85.00       -0.2719
  84   3  -13.00  -85.00       -0.2719
  85   3  -11.00  -85.00       -0.2719
  86   3   -9.00  -85.00       -0.2719
  87   3   -7.00  -85.00       -0.2719
  88   3   -5.00  -85.00       -0.2719
  89   3   -3.00  -85.00       -0.2719
  90   3   -1.00  -85.00       -0.2719
  91   3    1.00  -85.00       -0.2719
  92   3    3.00  -85.00       -0.2719
  93   3    5.00  -85.00       -0.2719
  94   3    7.00  -85.00       -0.2719
  95   3    9.00  -85.00       -0.2719
  96   3   11.00  -85.00       -0.2719
  97   3   13.00  -85.00       -0.2719
  98   3   15.00  -85.00       -0.2719
  99   3   17.00  -85.00       -0.2719
 100   3   19.00  -85.00       -0.2719
 101   3   21.00  -85.00       -0.2719
 102   3   23.00  -85.00       -0.2719
 103   3   25.00  -85.00       -0.2719
 104   3   27.00  -85.00       -0.2719
 105   3   29.00  -85.00       -0.2719
 106   3   31.00  -85.00       -0.2719
 107   3   33.00  -85.00       -0.2719
 108   3   35.00  -85.00       -0.2719
 109   3   37.00  -85.00       -0.2719
 110   3   39.00  -85.00       -0.2719
 111   3   41.00  -85.00       -0.2719
 112   3   43.00  -85.00       -0.2719
 113   3   45.00  -85.00       -0.2719
 114   3   47.00  -85.00       -0.2719
 115   3   49.00  -85.00       -0.2719
 116   3   51.00  -85.00       -0.2719
 117   3   53.00  -85.00       -0.2719
 118   3   55.00  -85.00       -0.2719
 119   3   57.00  -85.00       -0.2719
 120   3   59.00  -85.00       -0.2719
 121   3   61.00  -85.00       -0.2719
 122   3   63.00  -85.00       -0.2719
 123   3   65.00  -85.00       -0.2719
 124   3   67.00  -85.00       -0.2719
 125   3   69.00  -85.00       -0.2719
 126   3   71.00  -85.00       -0.2719
 127   3   73.00  -85.00       -0.2719
 128   3   75.00  -85.00       -0.2719
 129   3   77.00  -85.00       -0.2719
 130   3   79.00  -85.00       -0.2719
 131   3   81.00  -85.00       -0.2719
 132   3   83.00  -85.00       -0.2719
 133   3   85.00  -85.00       -0.2719
 134   3   87.00  -85.00       -0.2719
 135   3   89.00  -85.00       -0.2719
 136   3   91.00  -85.00       -0.2719
 137   3   93.00  -85.00       -0.2719
 138   3   95.00  -85.00       -0.2719
 139   3   97.00  -85.00       -0.2719
 140   3   99.00  -85.00       -0.2719
 141   3  101.00  -85.00       -0.2719
 142   3  103.00  -85.00       -0.2719
 143   3  105.00  -85.00       -0.2719
 144   3  107.00  -85.00       -0.2719
 145   3  109.00  -85.00       -0.2719
 146   3  111.00  -85.00       -0.2719
 147   3  113.00  -85.00       -0.2719
 148   3  115.00  -85.00       -0.2719
 149   3  117.00  -85.00       -0.2719
 150   3  119.00  -85.00       -0.2719
 151   3  121.00  -85.00       -0.2719
 152   3  123.00  -85.00       -0.2719
 153   3  125.00  -85.00       -0.2719
 154   3  127.00  -85.00       -0.2719
 155   3  129.00  -85.00       -0.2719
 156   3  131.00  -85.00       -0.2719
 157   3  133.00  -85.00       -0.2719
 158   3  135.00  -85.00       -0.2719
 159   3  137.00  -85.00       -0.2719
 160   3  139.00  -85.00       -0.2719
 161   3  141.00  -85.00       -0.2719
 162   3  143.00  -85.00       -0.2719
 163   3  145.00  -85.00       -0.2719
 164   3  147.00  -85.00       -0.2719
 165   3  149.00  -85.00       -0.2719
 166   3  151.00  -85.00       -0.2719
 167   3  153.00  -85.00       -0.2719
 168   3  155.00  -85.00       -0.2719
 169   3  157.00  -85.00       -0.2719
 170   3  159.00  -85.00       -0.2719
 171   3  161.00  -85.00       -0.2719
 172   3  163.00  -85.00       -0.2719
 173   3  165.00  -85.00       -0.2719
 174   3  167.00  -85.00       -0.2719
 175   3  169.00  -85.00       -0.2719
 176   3  171.00  -85.00       -0.2719
 177   3  173.00  -85.00       -0.2719
 178   3  175.00  -85.00       -0.2719
 179   3  177.00  -85.00       -0.2719
 180   3  179.00  -85.00       -0.2719
   1   4 -179.00  -83.00       -0.2719
   2   4 -177.00  -83.00       -0.2719
   3   4 -175.00  -83.00       -0.2719
   4   4 -173.00  -83.00       -0.2719
   5   4 -171.00  -83.00       -0.2719
   6   4 -169.00  -83.00       -0.2719
   7   4 -167.00  -83.00       -0.2719
   8   4 -165.00  -83.00       -0.2719
   9   4 -163.00  -83.00       -0.2719
  10   4 -161.00  -83.00       -0.2719
  11   4 -159.00  -83.00       -0.2719
  12   4 -157.00  -83.00       -0.2719
  13   4 -155.00  -83.00       -0.2719
  14   4 -153.00  -83.00       -0.2719
  15   4 -151.00  -83.00       -0.2719
  16   4 -149.00  -83.00       -0.2719
  17   4 -147.00  -83.00       -0.2719
  18   4 -145.00  -83.00       -0.2719
  19   4 -143.00  -83.00       -0.2719
  20   4 -141.00  -83.00       -0.2719
  21   4 -139.00  -83.00       -0.2719
  22   4 -137.00  -83.00       -0.2719
  23   4 -135.00  -83.00       -0.2719
  24   4 -133.00  -83.00       -0.2719
  25   4 -131.00  -83.00       -0.2719
  26   4 -129.00  -83.00       -0.2719
  27   4 -127.00  -83.00       -0.2719
  28   4 -125.00  -83.00       -0.2719
  29   4 -123.00  -83.00       -0.2719
  30   4 -121.00  -83.00       -0.2719
  31   4 -119.00  -83.00       -0.2719
  32   4 -117.00  -83.00       -0.2719
  33   4 -115.00  -83.00       -0.2719
  34   4 -113.00  -83.00       -0.2719
  35   4 -111.00  -83.00       -0.2719
  36   4 -109.00  -83.00       -0.2719
  37   4 -107.00  -83.00       -0.2719
  38   4 -105.00  -83.00       -0.2719
  39   4 -103.00  -83.00       -0.2719
  40   4 -101.00  -83.00       -0.2719
  41   4  -99.00  -83.00       -0.2719
  42   4  -97.00  -83.00       -0.2719
  43   4  -95.00  -83.00       -0.2719
  44   4  -93.00  -83.00       -0.2719
  45   4  -91.00  -83.00       -0.2719
  46   4  -89.00  -83.00       -0.2719
  47   4  -87.00  -83.00       -0.2719
  48   4  -85.00  -83.00       -0.2719
  49   4  -83.00  -83.00       -0.2719
  50   4  -81.00  -83.00       -0.2719
  51   4  -79.00  -83.00       -0.2719
  52   4  -77.00  -83.00       -0.2719
  53   4  -75.00  -83.00       -0.2719
  54   4  -73.00  -83.00       -0.2719
  55   4  -71.00  -83.00       -0.2719
  56   4  -69.00  -83.00       -0.2719
  57   4  -67.00  -83.00       -0.2719
  58   4  -65.00  -83.00       -0.2719
  59   4  -63.00  -83.00       -0.2719
  60   4  -61.00  -83.00       -0.2719
  61   4  -59.00  -83.00       -0.2719
  62   4  -57.00  -83.00       -0.2719
  63   4  -55.00  -83.00       -0.2719
  64   4  -53.00  -83.00       -0.2719
  65   4  -51.00  -83.00       -0.2719
  66   4  -49.00  -83.00       -0.2719
  67   4  -47.00  -83.00       -0.2719
  68   4  -45.00  -83.00       -0.2719
  69   4  -43.00  -83.00       -0.2719
  70   4  -41.00  -83.00       -0.2719
  71   4  -39.00  -83.00       -0.2719
  72   4  -37.00  -83.00       -0.2719
  73   4  -35.00  -83.00       -0.2719
  74   4  -33.00  -83.00       -0.2719
  75   4  -31.00  -83.00       -0.2719
  76   4  -29.00  -83.00       -0.2719
  77   4  -27.00  -83.00       -0.2719
  78   4  -25.00  -83.00       -0.2719
  79   4  -23.00  -83.00       -0.2719
  80   4  -21.00  -83.00       -0.2719
  81   4  -19.00  -83.00       -0.2719
  82   4  -17.00  -83.00       -0.2719
  83   4  -15.00  -83.00       -0.2719
  84   4  -13.00  -83.00       -0.2719
  85   4  -11.00  -83.00       -0.2719
  86   4   -9.00  -83.00       -0.2719
  87   4   -7.00  -83.00       -0.2719
  88   4   -5.00  -83.00       -0.2719
  89   4   -3.00  -83.00       -0.2719
  90   4   -1.00  -83.00       -0.2719
  91   4    1.00  -83.00       -0.2719
  92   4    3.00  -83.00       -0.2719
  93   4    5.00  -83.00       -0.2719
  94   4    7.00  -83.00       -0.2719
  95   4    9.00  -83.00       -0.2719
  96   4   11.00  -83.00       -0.2719
  97   4   13.00  -83.00       -0.2719
  98   4   15.00  -83.00       -0.2719
  99   4   17.00  -83.00       -0.2719
 100   4   19.00  -83.00       -0.2719
 101   4   21.00  -83.00       -0.2719
 102   4   23.00  -83.00       -0.2719
 103   4   25.00  -83.00       -0.2719
 104   4   27.00  -83.00       -0.2719
 105   4   29.00  -83.00       -0.2719
 106   4   31.00  -83.00       -0.2719
 107   4   33.00  -83.00       -0.2719
 108   4   35.00  -83.00       -0.2719
 109   4   37.00  -83.00       -0.2719
 110   4   39.00  -83.00       -0.2719
 111   4   41.00  -83.00       -0.2719
 112   4   43.00  -83.00       -0.2719
 113   4   45.00  -83.00       -0.2719
 114   4   47.00  -83.00       -0.2719
 115   4   49.00  -83.00       -0.2719
 116   4   51.00  -83.00       -0.2719
 117   4   53.00  -83.00       -0.2719
 118   4   55.00  -83.00       -0.2719
 119   4   57.00  -83.00       -0.2719
 120   4   59.00  -83.00       -0.2719
 121   4   61.00  -83.00       -0.2719
 122   4   63.00  -83.00       -0.2719
 123   4   65.00  -83.00       -0.2719
 124   4   67.00  -83.00       -0.2719
 125   4   69.00  -83.00       -0.2719
 126   4   71.00  -83.00       -0.2719
 127   4   73.00  -83.00       -0.2719
 128   4   75.00  -83.00       -0.2719
 129   4   77.00  -83.00       -0.2719
 130   4   79.00  -83.00       -0.2719
 131   4   81.00  -83.00       -0.2719
 132   4   83.00  -83.00       -0.2719
 133   4   85.00  -83.00       -0.2719
 134   4   87.00  -83.00       -0.2719
 135   4   89.00  -83.00       -0.2719
 136   4   91.00  -83.00       -0.2719
