_Annual_J-D_2004_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
  77   1  -27.00  -89.00       -1.0110
  78   1  -25.00  -89.00       -1.0110
  79   1  -23.00  -89.00       -1.0110
  80   1  -21.00  -89.00       -1.0110
  81   1  -19.00  -89.00       -1.0110
  82   1  -17.00  -89.00       -1.0110
  83   1  -15.00  -89.00       -1.0110
  84   1  -13.00  -89.00       -1.0110
  85   1  -11.00  -89.00       -1.0110
  86   1   -9.00  -89.00       -1.0110
  87   1   -7.00  -89.00       -1.0110
  88   1   -5.00  -89.00       -1.0110
  89   1   -3.00  -89.00       -1.0110
  90   1   -1.00  -89.00       -1.0110
  91   1    1.00  -89.00       -1.0110
  92   1    3.00  -89.00       -1.0110
  93   1    5.00  -89.00       -1.0110
  94   1    7.00  -89.00       -1.0110
  95   1    9.00  -89.00       -1.0110
  96   1   11.00  -89.00       -1.0110
  97   1   13.00  -89.00       -1.0110
  98   1   15.00  -89.00       -1.0110
  99   1   17.00  -89.00       -1.0110
 100   1   19.00  -89.00       -1.0110
 101   1   21.00  -89.00       -1.0110
 102   1   23.00  -89.00       -1.0110
 103   1   25.00  -89.00       -1.0110
 104   1   27.00  -89.00       -1.0110
 105   1   29.00  -89.00       -1.0110
 106   1   31.00  -89.00       -1.0110
 107   1   33.00  -89.00       -1.0110
 108   1   35.00  -89.00       -1.0110
 109   1   37.00  -89.00       -1.0110
 110   1   39.00  -89.00       -1.0110
 111   1   41.00  -89.00       -1.0110
 112   1   43.00  -89.00       -1.0110
 113   1   45.00  -89.00       -1.0110
 114   1   47.00  -89.00       -1.0110
 115   1   49.00  -89.00       -1.0110
 116   1   51.00  -89.00       -1.0110
 117   1   53.00  -89.00       -1.0110
 118   1   55.00  -89.00       -1.0110
 119   1   57.00  -89.00       -1.0110
 120   1   59.00  -89.00       -1.0110
 121   1   61.00  -89.00       -1.0110
 122   1   63.00  -89.00       -1.0110
 123   1   65.00  -89.00       -1.0110
 124   1   67.00  -89.00       -1.0110
 125   1   69.00  -89.00       -1.0110
 126   1   71.00  -89.00       -1.0110
 127   1   73.00  -89.00       -1.0110
 128   1   75.00  -89.00       -1.0110
 129   1   77.00  -89.00       -1.0110
 130   1   79.00  -89.00       -1.0110
 131   1   81.00  -89.00       -1.0110
 132   1   83.00  -89.00       -1.0110
 133   1   85.00  -89.00       -1.0110
 134   1   87.00  -89.00       -1.0110
 135   1   89.00  -89.00       -1.0110
 136   1   91.00  -89.00       -1.0110
 137   1   93.00  -89.00       -1.0110
 138   1   95.00  -89.00       -1.0110
 139   1   97.00  -89.00       -1.0110
 140   1   99.00  -89.00       -1.0110
 141   1  101.00  -89.00       -1.0110
 142   1  103.00  -89.00       -1.0110
 143   1  105.00  -89.00       -1.0110
 144   1  107.00  -89.00       -1.0110
 145   1  109.00  -89.00       -1.0110
 146   1  111.00  -89.00       -1.0110
 147   1  113.00  -89.00       -1.0110
 148   1  115.00  -89.00       -1.0110
 149   1  117.00  -89.00       -1.0110
 150   1  119.00  -89.00       -1.0110
 151   1  121.00  -89.00       -1.0110
 152   1  123.00  -89.00       -1.0110
 153   1  125.00  -89.00       -1.0110
 154   1  127.00  -89.00       -1.0110
 155   1  129.00  -89.00       -1.0110
 156   1  131.00  -89.00       -1.0110
 157   1  133.00  -89.00       -1.0110
 158   1  135.00  -89.00       -1.0110
 159   1  137.00  -89.00       -1.0110
 160   1  139.00  -89.00       -1.0110
 161   1  141.00  -89.00       -1.0110
 162   1  143.00  -89.00       -1.0110
 163   1  145.00  -89.00       -1.0110
 164   1  147.00  -89.00       -1.0110
 165   1  149.00  -89.00       -1.0110
 166   1  151.00  -89.00       -1.0110
 167   1  153.00  -89.00       -1.0110
 168   1  155.00  -89.00       -1.0110
 169   1  157.00  -89.00       -1.0110
 170   1  159.00  -89.00       -1.0110
 171   1  161.00  -89.00       -1.0110
 172   1  163.00  -89.00       -1.0110
 173   1  165.00  -89.00       -1.0110
 174   1  167.00  -89.00       -1.0110
 175   1  169.00  -89.00       -1.0110
 176   1  171.00  -89.00       -1.0110
 177   1  173.00  -89.00       -1.0110
 178   1  175.00  -89.00       -1.0110
 179   1  177.00  -89.00       -1.0110
 180   1  179.00  -89.00       -1.0110
   1   2 -179.00  -87.00       -1.0110
   2   2 -177.00  -87.00       -1.0110
   3   2 -175.00  -87.00       -1.0110
   4   2 -173.00  -87.00       -1.0110
   5   2 -171.00  -87.00       -1.0110
   6   2 -169.00  -87.00       -1.0110
   7   2 -167.00  -87.00       -1.0110
   8   2 -165.00  -87.00       -1.0110
   9   2 -163.00  -87.00       -1.0110
  10   2 -161.00  -87.00       -1.0110
  11   2 -159.00  -87.00       -1.0110
  12   2 -157.00  -87.00       -1.0110
  13   2 -155.00  -87.00       -1.0110
  14   2 -153.00  -87.00       -1.0110
  15   2 -151.00  -87.00       -1.0110
  16   2 -149.00  -87.00       -1.0110
  17   2 -147.00  -87.00       -1.0110
  18   2 -145.00  -87.00       -1.0110
  19   2 -143.00  -87.00       -1.0110
  20   2 -141.00  -87.00       -1.0110
  21   2 -139.00  -87.00       -1.0110
  22   2 -137.00  -87.00       -1.0110
  23   2 -135.00  -87.00       -1.0110
  24   2 -133.00  -87.00       -1.0110
  25   2 -131.00  -87.00       -1.0110
  26   2 -129.00  -87.00       -1.0110
  27   2 -127.00  -87.00       -1.0110
  28   2 -125.00  -87.00       -1.0110
  29   2 -123.00  -87.00       -1.0110
  30   2 -121.00  -87.00       -1.0110
  31   2 -119.00  -87.00       -1.0110
  32   2 -117.00  -87.00       -1.0110
  33   2 -115.00  -87.00       -1.0110
  34   2 -113.00  -87.00       -1.0110
  35   2 -111.00  -87.00       -1.0110
  36   2 -109.00  -87.00       -1.0110
  37   2 -107.00  -87.00       -1.0110
  38   2 -105.00  -87.00       -1.0110
  39   2 -103.00  -87.00       -1.0110
  40   2 -101.00  -87.00       -1.0110
  41   2  -99.00  -87.00       -1.0110
  42   2  -97.00  -87.00       -1.0110
  43   2  -95.00  -87.00       -1.0110
  44   2  -93.00  -87.00       -1.0110
  45   2  -91.00  -87.00       -1.0110
  46   2  -89.00  -87.00       -1.0110
  47   2  -87.00  -87.00       -1.0110
  48   2  -85.00  -87.00       -1.0110
  49   2  -83.00  -87.00       -1.0110
  50   2  -81.00  -87.00       -1.0110
  51   2  -79.00  -87.00       -1.0110
  52   2  -77.00  -87.00       -1.0110
  53   2  -75.00  -87.00       -1.0110
  54   2  -73.00  -87.00       -1.0110
  55   2  -71.00  -87.00       -1.0110
  56   2  -69.00  -87.00       -1.0110
  57   2  -67.00  -87.00       -1.0110
  58   2  -65.00  -87.00       -1.0110
  59   2  -63.00  -87.00       -1.0110
  60   2  -61.00  -87.00       -1.0110
  61   2  -59.00  -87.00       -1.0110
  62   2  -57.00  -87.00       -1.0110
  63   2  -55.00  -87.00       -1.0110
  64   2  -53.00  -87.00       -1.0110
  65   2  -51.00  -87.00       -1.0110
  66   2  -49.00  -87.00       -1.0110
  67   2  -47.00  -87.00       -1.0110
  68   2  -45.00  -87.00       -1.0110
  69   2  -43.00  -87.00       -1.0110
  70   2  -41.00  -87.00       -1.0110
  71   2  -39.00  -87.00       -1.0110
  72   2  -37.00  -87.00       -1.0110
  73   2  -35.00  -87.00       -1.0110
  74   2  -33.00  -87.00       -1.0110
  75   2  -31.00  -87.00       -1.0110
  76   2  -29.00  -87.00       -1.0110
  77   2  -27.00  -87.00       -1.0110
  78   2  -25.00  -87.00       -1.0110
  79   2  -23.00  -87.00       -1.0110
  80   2  -21.00  -87.00       -1.0110
  81   2  -19.00  -87.00       -1.0110
  82   2  -17.00  -87.00       -1.0110
  83   2  -15.00  -87.00       -1.0110
  84   2  -13.00  -87.00       -1.0110
  85   2  -11.00  -87.00       -1.0110
  86   2   -9.00  -87.00       -1.0110
  87   2   -7.00  -87.00       -1.0110
  88   2   -5.00  -87.00       -1.0110
  89   2   -3.00  -87.00       -1.0110
  90   2   -1.00  -87.00       -1.0110
  91   2    1.00  -87.00       -1.0110
  92   2    3.00  -87.00       -1.0110
  93   2    5.00  -87.00       -1.0110
  94   2    7.00  -87.00       -1.0110
  95   2    9.00  -87.00       -1.0110
  96   2   11.00  -87.00       -1.0110
  97   2   13.00  -87.00       -1.0110
  98   2   15.00  -87.00       -1.0110
  99   2   17.00  -87.00       -1.0110
 100   2   19.00  -87.00       -1.0110
 101   2   21.00  -87.00       -1.0110
 102   2   23.00  -87.00       -1.0110
 103   2   25.00  -87.00       -1.0110
 104   2   27.00  -87.00       -1.0110
 105   2   29.00  -87.00       -1.0110
 106   2   31.00  -87.00       -1.0110
 107   2   33.00  -87.00       -1.0110
 108   2   35.00  -87.00       -1.0110
 109   2   37.00  -87.00       -1.0110
 110   2   39.00  -87.00       -1.0110
 111   2   41.00  -87.00       -1.0110
 112   2   43.00  -87.00       -1.0110
 113   2   45.00  -87.00       -1.0110
 114   2   47.00  -87.00       -1.0110
 115   2   49.00  -87.00       -1.0110
 116   2   51.00  -87.00       -1.0110
 117   2   53.00  -87.00       -1.0110
 118   2   55.00  -87.00       -1.0110
 119   2   57.00  -87.00       -1.0110
 120   2   59.00  -87.00       -1.0110
 121   2   61.00  -87.00       -1.0110
 122   2   63.00  -87.00       -1.0110
 123   2   65.00  -87.00       -1.0110
 124   2   67.00  -87.00       -1.0110
 125   2   69.00  -87.00       -1.0110
 126   2   71.00  -87.00       -1.0110
 127   2   73.00  -87.00       -1.0110
 128   2   75.00  -87.00       -1.0110
 129   2   77.00  -87.00       -1.0110
 130   2   79.00  -87.00       -1.0110
 131   2   81.00  -87.00       -1.0110
 132   2   83.00  -87.00       -1.0110
 133   2   85.00  -87.00       -1.0110
 134   2   87.00  -87.00       -1.0110
 135   2   89.00  -87.00       -1.0110
 136   2   91.00  -87.00       -1.0110
 137   2   93.00  -87.00       -1.0110
 138   2   95.00  -87.00       -1.0110
 139   2   97.00  -87.00       -1.0110
 140   2   99.00  -87.00       -1.0110
 141   2  101.00  -87.00       -1.0110
 142   2  103.00  -87.00       -1.0110
 143   2  105.00  -87.00       -1.0110
 144   2  107.00  -87.00       -1.0110
 145   2  109.00  -87.00       -1.0110
 146   2  111.00  -87.00       -1.0110
 147   2  113.00  -87.00       -1.0110
 148   2  115.00  -87.00       -1.0110
 149   2  117.00  -87.00       -1.0110
 150   2  119.00  -87.00       -1.0110
 151   2  121.00  -87.00       -1.0110
 152   2  123.00  -87.00       -1.0110
 153   2  125.00  -87.00       -1.0110
 154   2  127.00  -87.00       -1.0110
 155   2  129.00  -87.00       -1.0110
 156   2  131.00  -87.00       -1.0110
 157   2  133.00  -87.00       -1.0110
 158   2  135.00  -87.00       -1.0110
 159   2  137.00  -87.00       -1.0110
 160   2  139.00  -87.00       -1.0110
 161   2  141.00  -87.00       -1.0110
 162   2  143.00  -87.00       -1.0110
 163   2  145.00  -87.00       -1.0110
 164   2  147.00  -87.00       -1.0110
 165   2  149.00  -87.00       -1.0110
 166   2  151.00  -87.00       -1.0110
 167   2  153.00  -87.00       -1.0110
 168   2  155.00  -87.00       -1.0110
 169   2  157.00  -87.00       -1.0110
 170   2  159.00  -87.00       -1.0110
 171   2  161.00  -87.00       -1.0110
 172   2  163.00  -87.00       -1.0110
 173   2  165.00  -87.00       -1.0110
 174   2  167.00  -87.00       -1.0110
 175   2  169.00  -87.00       -1.0110
 176   2  171.00  -87.00       -1.0110
 177   2  173.00  -87.00       -1.0110
 178   2  175.00  -87.00       -1.0110
 179   2  177.00  -87.00       -1.0110
 180   2  179.00  -87.00       -1.0110
   1   3 -179.00  -85.00       -1.0110
   2   3 -177.00  -85.00       -1.0110
   3   3 -175.00  -85.00       -1.0110
   4   3 -173.00  -85.00       -1.0110
   5   3 -171.00  -85.00       -1.0110
   6   3 -169.00  -85.00       -1.0110
   7   3 -167.00  -85.00       -1.0110
   8   3 -165.00  -85.00       -1.0110
   9   3 -163.00  -85.00       -1.0110
  10   3 -161.00  -85.00       -1.0110
  11   3 -159.00  -85.00       -1.0110
  12   3 -157.00  -85.00       -1.0110
  13   3 -155.00  -85.00       -1.0110
  14   3 -153.00  -85.00       -1.0110
  15   3 -151.00  -85.00       -1.0110
  16   3 -149.00  -85.00       -1.0110
  17   3 -147.00  -85.00       -1.0110
  18   3 -145.00  -85.00       -1.0110
  19   3 -143.00  -85.00       -1.0110
  20   3 -141.00  -85.00       -1.0110
  21   3 -139.00  -85.00       -1.0110
  22   3 -137.00  -85.00       -1.0110
  23   3 -135.00  -85.00       -1.0110
  24   3 -133.00  -85.00       -1.0110
  25   3 -131.00  -85.00       -1.0110
  26   3 -129.00  -85.00       -1.0110
  27   3 -127.00  -85.00       -1.0110
  28   3 -125.00  -85.00       -1.0110
  29   3 -123.00  -85.00       -1.0110
  30   3 -121.00  -85.00       -1.0110
  31   3 -119.00  -85.00       -1.0110
  32   3 -117.00  -85.00       -1.0110
  33   3 -115.00  -85.00       -1.0110
  34   3 -113.00  -85.00       -1.0110
  35   3 -111.00  -85.00       -1.0110
  36   3 -109.00  -85.00       -1.0110
  37   3 -107.00  -85.00       -1.0110
  38   3 -105.00  -85.00       -1.0110
  39   3 -103.00  -85.00       -1.0110
  40   3 -101.00  -85.00       -1.0110
  41   3  -99.00  -85.00       -1.0110
  42   3  -97.00  -85.00       -1.0110
  43   3  -95.00  -85.00       -1.0110
  44   3  -93.00  -85.00       -1.0110
  45   3  -91.00  -85.00       -1.0110
  46   3  -89.00  -85.00       -1.0110
  47   3  -87.00  -85.00       -1.0110
  48   3  -85.00  -85.00       -1.0110
  49   3  -83.00  -85.00       -1.0110
  50   3  -81.00  -85.00       -1.0110
  51   3  -79.00  -85.00       -1.0110
  52   3  -77.00  -85.00       -1.0110
  53   3  -75.00  -85.00       -1.0110
  54   3  -73.00  -85.00       -1.0110
  55   3  -71.00  -85.00       -1.0110
  56   3  -69.00  -85.00       -1.0110
  57   3  -67.00  -85.00       -1.0110
  58   3  -65.00  -85.00       -1.0110
  59   3  -63.00  -85.00       -1.0110
  60   3  -61.00  -85.00       -1.0110
  61   3  -59.00  -85.00       -1.0110
  62   3  -57.00  -85.00       -1.0110
  63   3  -55.00  -85.00       -1.0110
  64   3  -53.00  -85.00       -1.0110
  65   3  -51.00  -85.00       -1.0110
  66   3  -49.00  -85.00       -1.0110
  67   3  -47.00  -85.00       -1.0110
  68   3  -45.00  -85.00       -1.0110
  69   3  -43.00  -85.00       -1.0110
  70   3  -41.00  -85.00       -1.0110
  71   3  -39.00  -85.00       -1.0110
  72   3  -37.00  -85.00       -1.0110
  73   3  -35.00  -85.00       -1.0110
  74   3  -33.00  -85.00       -1.0110
  75   3  -31.00  -85.00       -1.0110
  76   3  -29.00  -85.00       -1.0110
  77   3  -27.00  -85.00       -1.0110
  78   3  -25.00  -85.00       -1.0110
  79   3  -23.00  -85.00       -1.0110
  80   3  -21.00  -85.00       -1.0110
  81   3  -19.00  -85.00       -1.0110
  82   3  -17.00  -85.00       -1.0110
  83   3  -15.00  -85.00       -1.0110
  84   3  -13.00  -85.00       -1.0110
  85   3  -11.00  -85.00       -1.0110
  86   3   -9.00  -85.00       -1.0110
  87   3   -7.00  -85.00       -1.0110
  88   3   -5.00  -85.00       -1.0110
  89   3   -3.00  -85.00       -1.0110
  90   3   -1.00  -85.00       -1.0110
  91   3    1.00  -85.00       -1.0110
  92   3    3.00  -85.00       -1.0110
  93   3    5.00  -85.00       -1.0110
  94   3    7.00  -85.00       -1.0110
  95   3    9.00  -85.00       -1.0110
  96   3   11.00  -85.00       -1.0110
  97   3   13.00  -85.00       -1.0110
  98   3   15.00  -85.00       -1.0110
  99   3   17.00  -85.00       -1.0110
 100   3   19.00  -85.00       -1.0110
 101   3   21.00  -85.00       -1.0110
 102   3   23.00  -85.00       -1.0110
 103   3   25.00  -85.00       -1.0110
 104   3   27.00  -85.00       -1.0110
 105   3   29.00  -85.00       -1.0110
 106   3   31.00  -85.00       -1.0110
 107   3   33.00  -85.00       -1.0110
 108   3   35.00  -85.00       -1.0110
 109   3   37.00  -85.00       -1.0110
 110   3   39.00  -85.00       -1.0110
 111   3   41.00  -85.00       -1.0110
 112   3   43.00  -85.00       -1.0110
 113   3   45.00  -85.00       -1.0110
 114   3   47.00  -85.00       -1.0110
 115   3   49.00  -85.00       -1.0110
 116   3   51.00  -85.00       -1.0110
 117   3   53.00  -85.00       -1.0110
 118   3   55.00  -85.00       -1.0110
 119   3   57.00  -85.00       -1.0110
 120   3   59.00  -85.00       -1.0110
 121   3   61.00  -85.00       -1.0110
 122   3   63.00  -85.00       -1.0110
 123   3   65.00  -85.00       -1.0110
 124   3   67.00  -85.00       -1.0110
 125   3   69.00  -85.00       -1.0110
 126   3   71.00  -85.00       -1.0110
 127   3   73.00  -85.00       -1.0110
 128   3   75.00  -85.00       -1.0110
 129   3   77.00  -85.00       -1.0110
 130   3   79.00  -85.00       -1.0110
 131   3   81.00  -85.00       -1.0110
 132   3   83.00  -85.00       -1.0110
 133   3   85.00  -85.00       -1.0110
 134   3   87.00  -85.00       -1.0110
 135   3   89.00  -85.00       -1.0110
 136   3   91.00  -85.00       -1.0110
 137   3   93.00  -85.00       -1.0110
 138   3   95.00  -85.00       -1.0110
 139   3   97.00  -85.00       -1.0110
 140   3   99.00  -85.00       -1.0110
 141   3  101.00  -85.00       -1.0110
 142   3  103.00  -85.00       -1.0110
 143   3  105.00  -85.00       -1.0110
 144   3  107.00  -85.00       -1.0110
 145   3  109.00  -85.00       -1.0110
 146   3  111.00  -85.00       -1.0110
 147   3  113.00  -85.00       -1.0110
 148   3  115.00  -85.00       -1.0110
 149   3  117.00  -85.00       -1.0110
 150   3  119.00  -85.00       -1.0110
 151   3  121.00  -85.00       -1.0110
 152   3  123.00  -85.00       -1.0110
 153   3  125.00  -85.00       -1.0110
 154   3  127.00  -85.00       -1.0110
 155   3  129.00  -85.00       -1.0110
 156   3  131.00  -85.00       -1.0110
 157   3  133.00  -85.00       -1.0110
 158   3  135.00  -85.00       -1.0110
 159   3  137.00  -85.00       -1.0110
 160   3  139.00  -85.00       -1.0110
 161   3  141.00  -85.00       -1.0110
 162   3  143.00  -85.00       -1.0110
 163   3  145.00  -85.00       -1.0110
 164   3  147.00  -85.00       -1.0110
 165   3  149.00  -85.00       -1.0110
 166   3  151.00  -85.00       -1.0110
 167   3  153.00  -85.00       -1.0110
 168   3  155.00  -85.00       -1.0110
 169   3  157.00  -85.00       -1.0110
 170   3  159.00  -85.00       -1.0110
 171   3  161.00  -85.00       -1.0110
 172   3  163.00  -85.00       -1.0110
 173   3  165.00  -85.00       -1.0110
 174   3  167.00  -85.00       -1.0110
 175   3  169.00  -85.00       -1.0110
 176   3  171.00  -85.00       -1.0110
 177   3  173.00  -85.00       -1.0110
 178   3  175.00  -85.00       -1.0110
 179   3  177.00  -85.00       -1.0110
 180   3  179.00  -85.00       -1.0110
   1   4 -179.00  -83.00       -1.0110
   2   4 -177.00  -83.00       -1.0110
   3   4 -175.00  -83.00       -1.0110
   4   4 -173.00  -83.00       -1.0110
   5   4 -171.00  -83.00       -1.0110
   6   4 -169.00  -83.00       -1.0110
   7   4 -167.00  -83.00       -1.0110
   8   4 -165.00  -83.00       -1.0110
   9   4 -163.00  -83.00       -1.0110
  10   4 -161.00  -83.00       -1.0110
  11   4 -159.00  -83.00       -1.0110
  12   4 -157.00  -83.00       -1.0110
  13   4 -155.00  -83.00       -1.0110
  14   4 -153.00  -83.00       -1.0110
  15   4 -151.00  -83.00       -1.0110
  16   4 -149.00  -83.00       -1.0110
  17   4 -147.00  -83.00       -1.0110
  18   4 -145.00  -83.00       -1.0110
  19   4 -143.00  -83.00       -1.0110
  20   4 -141.00  -83.00       -1.0110
  21   4 -139.00  -83.00       -1.0110
  22   4 -137.00  -83.00       -1.0110
  23   4 -135.00  -83.00       -1.0110
  24   4 -133.00  -83.00       -1.0110
  25   4 -131.00  -83.00       -1.0110
  26   4 -129.00  -83.00       -1.0110
  27   4 -127.00  -83.00       -1.0110
  28   4 -125.00  -83.00       -1.0110
  29   4 -123.00  -83.00       -1.0110
  30   4 -121.00  -83.00       -1.0110
  31   4 -119.00  -83.00       -1.0110
  32   4 -117.00  -83.00       -1.0110
  33   4 -115.00  -83.00       -1.0110
  34   4 -113.00  -83.00       -1.0110
  35   4 -111.00  -83.00       -1.0110
  36   4 -109.00  -83.00       -1.0110
  37   4 -107.00  -83.00       -1.0110
  38   4 -105.00  -83.00       -1.0110
  39   4 -103.00  -83.00       -1.0110
  40   4 -101.00  -83.00       -1.0110
  41   4  -99.00  -83.00       -1.0110
  42   4  -97.00  -83.00       -1.0110
  43   4  -95.00  -83.00       -1.0110
  44   4  -93.00  -83.00       -1.0110
  45   4  -91.00  -83.00       -1.0110
  46   4  -89.00  -83.00       -1.0110
  47   4  -87.00  -83.00       -1.0110
  48   4  -85.00  -83.00       -1.0110
  49   4  -83.00  -83.00       -1.0110
  50   4  -81.00  -83.00       -1.0110
  51   4  -79.00  -83.00       -1.0110
  52   4  -77.00  -83.00       -1.0110
  53   4  -75.00  -83.00       -1.0110
  54   4  -73.00  -83.00       -1.0110
  55   4  -71.00  -83.00       -1.0110
  56   4  -69.00  -83.00       -1.0110
  57   4  -67.00  -83.00       -1.0110
  58   4  -65.00  -83.00       -1.0110
  59   4  -63.00  -83.00       -1.0110
  60   4  -61.00  -83.00       -1.0110
  61   4  -59.00  -83.00       -1.0110
  62   4  -57.00  -83.00       -1.0110
  63   4  -55.00  -83.00       -1.0110
  64   4  -53.00  -83.00       -1.0110
  65   4  -51.00  -83.00       -1.0110
  66   4  -49.00  -83.00       -1.0110
  67   4  -47.00  -83.00       -1.0110
  68   4  -45.00  -83.00       -1.0110
  69   4  -43.00  -83.00       -1.0110
  70   4  -41.00  -83.00       -1.0110
  71   4  -39.00  -83.00       -1.0110
  72   4  -37.00  -83.00       -1.0110
  73   4  -35.00  -83.00       -1.0110
  74   4  -33.00  -83.00       -1.0110
  75   4  -31.00  -83.00       -1.0110
  76   4  -29.00  -83.00       -1.0110
  77   4  -27.00  -83.00       -1.0110
  78   4  -25.00  -83.00       -1.0110
  79   4  -23.00  -83.00       -1.0110
  80   4  -21.00  -83.00       -1.0110
  81   4  -19.00  -83.00       -1.0110
  82   4  -17.00  -83.00       -1.0110
  83   4  -15.00  -83.00       -1.0110
  84   4  -13.00  -83.00       -1.0110
  85   4  -11.00  -83.00       -1.0110
  86   4   -9.00  -83.00       -1.0110
  87   4   -7.00  -83.00       -1.0110
  88   4   -5.00  -83.00       -1.0110
  89   4   -3.00  -83.00       -1.0110
  90   4   -1.00  -83.00       -1.0110
  91   4    1.00  -83.00       -1.0110
  92   4    3.00  -83.00       -1.0110
  93   4    5.00  -83.00       -1.0110
  94   4    7.00  -83.00       -1.0110
  95   4    9.00  -83.00       -1.0110
  96   4   11.00  -83.00       -1.0110
  97   4   13.00  -83.00       -1.0110
  98   4   15.00  -83.00       -1.0110
  99   4   17.00  -83.00       -1.0110
 100   4   19.00  -83.00       -1.0110
 101   4   21.00  -83.00       -1.0110
 102   4   23.00  -83.00       -1.0110
 103   4   25.00  -83.00       -1.0110
 104   4   27.00  -83.00       -1.0110
 105   4   29.00  -83.00       -1.0110
 106   4   31.00  -83.00       -1.0110
 107   4   33.00  -83.00       -1.0110
 108   4   35.00  -83.00       -1.0110
 109   4   37.00  -83.00       -1.0110
 110   4   39.00  -83.00       -1.0110
 111   4   41.00  -83.00       -1.0110
 112   4   43.00  -83.00       -1.0110
 113   4   45.00  -83.00       -1.0110
 114   4   47.00  -83.00       -1.0110
 115   4   49.00  -83.00       -1.0110
 116   4   51.00  -83.00       -1.0110
 117   4   53.00  -83.00       -1.0110
 118   4   55.00  -83.00       -1.0110
 119   4   57.00  -83.00       -1.0110
 120   4   59.00  -83.00       -1.0110
 121   4   61.00  -83.00       -1.0110
 122   4   63.00  -83.00       -1.0110
 123   4   65.00  -83.00       -1.0110
 124   4   67.00  -83.00       -1.0110
 125   4   69.00  -83.00       -1.0110
 126   4   71.00  -83.00       -1.0110
 127   4   73.00  -83.00       -1.0110
 128   4   75.00  -83.00       -1.0110
 129   4   77.00  -83.00       -1.0110
 130   4   79.00  -83.00       -1.0110
 131   4   81.00  -83.00       -1.0110
 132   4   83.00  -83.00       -1.0110
 133   4   85.00  -83.00       -1.0110
 134   4   87.00  -83.00       -1.0110
 135   4   89.00  -83.00       -1.0110
 136   4   91.00  -83.00       -1.0110
